0.069,0,0.011
0.056,0.041,0.011
0.021,0.066,0.011
-0.021,0.066,0.011
-0.056,0.041,0.011
-0.069,0,0.011
-0.056,-0.041,0.011
-0.021,-0.066,0.011
0.021,-0.066,0.011
0.056,-0.041,0.011
0.056,0.018,0.037
0.035,0.048,0.037
0,0.059,0.037
-0.035,0.048,0.037
-0.056,0.018,0.037
-0.056,-0.018,0.037
-0.035,-0.048,0.037
-0,-0.059,0.037
0.035,-0.048,0.037
0.056,-0.018,0.037
0.039,0.008,0.057
-0.008,0.039,0.057
-0.039,-0.008,0.057
0.008,-0.039,0.057
